Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Spain,ESP,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC," 2,836,761.00 "," 2,751,086.00 "," 2,663,112.00 "," 2,642,361.00 "," 2,625,398.00 "," 2,620,502.00 "," 2,608,816.00 "," 2,587,750.00 "," 2,574,910.00 "," 2,582,915.00 "," 2,652,426.00 "," 2,681,203.00 "
Spain,ESP,"Enrolment in secondary general, female (number)",SE.SEC.ENRL.GC.FE," 1,419,405.00 "," 1,377,531.00 "," 1,339,007.00 "," 1,331,484.00 "," 1,326,064.00 "," 1,317,066.00 "," 1,309,683.00 "," 1,297,911.00 "," 1,291,875.00 "," 1,293,215.00 "," 1,316,563.00 "," 1,327,977.00 "
Spain,ESP,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO," 409,189.00 "," 432,196.00 "," 443,665.00 "," 410,301.00 "," 422,790.00 "," 487,314.00 "," 482,220.00 "," 492,411.00 "," 494,411.00 "," 482,102.00 "," 532,582.00 "," 566,815.00 "
Spain,ESP,"Enrolment in secondary vocational, female (number)",SE.SEC.ENRL.VO.FE," 209,839.00 "," 215,374.00 "," 221,256.00 "," 195,276.00 "," 203,047.00 "," 240,470.00 "," 238,897.00 "," 247,107.00 "," 243,282.00 "," 229,590.00 "," 248,302.00 "," 259,908.00 "
Spain,ESP,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",UIS.TE_100000.56," 4,488.33 "," 4,447.01 "," 4,382.97 "," 4,333.36 "," 4,262.26 "," 4,125.78 "," 4,017.37 "," 3,931.69 "," 3,887.24 "," 3,889.89 "," 4,032.00 "," 4,175.87 "
Spain,ESP,"Enrolment in tertiary education per 100,000 inhabitants, female",UIS.TE_100000.56.F," 4,666.11 "," 4,586.32 "," 4,583.35 "," 4,535.52 "," 4,523.19 "," 4,374.75 "," 4,274.34 "," 4,200.14 "," 4,155.56 "," 4,165.51 "," 4,301.54 "," 4,445.99 "
Spain,ESP,"Enrolment in tertiary education per 100,000 inhabitants, male",UIS.TE_100000.56.M," 4,303.90 "," 4,302.76 "," 4,175.88 "," 4,124.87 "," 3,993.72 "," 3,870.06 "," 3,753.94 "," 3,656.99 "," 3,613.06 "," 3,608.37 "," 3,756.46 "," 3,899.12 "
Spain,ESP,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL," 1,828,987.00 "," 1,833,527.00 "," 1,832,760.00 "," 1,840,607.00 "," 1,839,903.00 "," 1,809,353.00 "," 1,789,254.00 "," 1,777,498.00 "," 1,781,019.00 "," 1,800,834.00 "," 1,878,973.00 "," 1,950,482.00 "
Spain,ESP,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE," 968,189.00 "," 961,984.00 "," 974,039.00 "," 978,081.00 "," 990,306.00 "," 972,119.00 "," 963,679.00 "," 960,352.00 "," 962,272.00 "," 974,439.00 "," 1,013,325.00 "," 1,050,922.00 "
Spain,ESP,"Enrolment in tertiary education, ISCED 5 programmes, both sexes (number)",UIS.E.5.B," 159,569.00 "," 199,358.00 "," 225,327.00 "," 248,035.00 "," 255,488.00 "," 248,140.00 "," 240,071.00 "," 235,815.00 "," 240,300.00 "," 251,491.00 "," 278,792.00 "," 303,965.00 "
Spain,ESP,"Enrolment in tertiary education, ISCED 5 programmes, female (number)",UIS.E.5.B.F," 79,826.00 "," 97,600.00 "," 112,920.00 "," 125,180.00 "," 129,936.00 "," 126,404.00 "," 123,074.00 "," 121,901.00 "," 124,722.00 "," 130,839.00 "," 143,483.00 "," 155,140.00 "
Spain,ESP,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8," 65,675.00 "," 62,530.00 "," 65,690.00 "," 72,973.00 "," 76,895.00 "," 76,251.00 "," 77,056.00 "," 72,741.00 "," 66,973.00 "," 77,211.00 "," 70,422.00 "," 68,865.00 "
Spain,ESP,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",UIS.E.8.F," 33,187.00 "," 24,765.00 "," 33,493.00 "," 37,236.00 "," 38,986.00 "," 39,057.00 "," 39,298.00 "," 37,682.00 "," 35,024.00 "," 40,111.00 "," 35,860.00 "," 35,116.00 "
Spain,ESP,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3," 1,197,219.00 "," 1,189,062.00 "," 1,145,885.00 "," 1,080,821.00 "," 1,072,419.00 "," 1,125,033.00 "," 1,113,778.00 "," 1,114,006.00 "," 1,107,563.00 "," 1,102,355.00 "," 1,173,671.00 "," 1,228,342.00 "
Spain,ESP,"Enrolment in upper secondary education, female (number)",UIS.E.3.F," 634,983.00 "," 625,066.00 "," 607,397.00 "," 565,234.00 "," 562,446.00 "," 591,789.00 "," 585,870.00 "," 588,307.00 "," 579,292.00 "," 567,343.00 "," 593,322.00 "," 611,600.00 "
Spain,ESP,"Enrolment in upper secondary education, private institutions, both sexes (number)",UIS.E.3.PR," 252,582.00 "," 257,942.00 "," 254,372.00 "," 249,639.00 "," 245,852.00 "," 242,937.00 "," 241,886.00 "," 242,239.00 "," 246,254.00 "," 247,506.00 "," 257,627.00 "," 259,597.00 "
Spain,ESP,"Enrolment in upper secondary education, public institutions, both sexes (number)",UIS.E.3.PU," 944,637.00 "," 931,120.00 "," 891,513.00 "," 831,182.00 "," 826,567.00 "," 882,096.00 "," 871,892.00 "," 871,767.00 "," 861,309.00 "," 854,849.00 "," 916,044.00 "," 968,745.00 "
Spain,ESP,"Enrolment in upper secondary general, both sexes (number)",UIS.E.3.GPV," 796,448.00 "," 765,281.00 "," 710,681.00 "," 678,757.00 "," 657,400.00 "," 646,174.00 "," 640,028.00 "," 630,349.00 "," 622,133.00 "," 629,247.00 "," 650,563.00 "," 672,213.00 "
Spain,ESP,"Enrolment in upper secondary general, female (number)",UIS.E.3.GPV.F," 428,513.00 "," 413,003.00 "," 389,582.00 "," 373,215.00 "," 362,546.00 "," 354,567.00 "," 350,292.00 "," 344,654.00 "," 339,564.00 "," 341,310.00 "," 348,732.00 "," 355,879.00 "
Spain,ESP,"Enrolment in upper secondary vocational, both sexes (number)",UIS.E.3.V," 400,771.00 "," 423,781.00 "," 435,204.00 "," 402,064.00 "," 415,019.00 "," 478,859.00 "," 473,750.00 "," 483,657.00 "," 485,430.00 "," 473,108.00 "," 523,108.00 "," 556,129.00 "
Spain,ESP,"Enrolment in upper secondary vocational, female (number)",UIS.E.3.V.F," 206,470.00 "," 212,063.00 "," 217,815.00 "," 192,019.00 "," 199,900.00 "," 237,222.00 "," 235,578.00 "," 243,653.00 "," 239,728.00 "," 226,033.00 "," 244,590.00 "," 255,721.00 "
Spain,ESP,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS, 10.68 , 10.71 , 10.71 , 10.89 , 10.73 , 10.78 , 10.89 , 10.88 , 10.94 , 10.64 , 10.56 , 10.63 
Spain,ESP,Expenditure on pre-primary as % of government expenditure on education (%),UIS.XPUBP.0, 8.64 , 9.29 , 9.95 , 10.81 , 11.38 , 12.41 , 12.84 , 13.59 , 13.87 , 14.37 , 14.05 , 14.05 
Spain,ESP,Expenditure on pre-primary as % of total government expenditure (%),UIS.XGOVEXP.IMF.0, 0.92 , 1.00 , 1.07 , 1.18 , 1.22 , 1.34 , 1.40 , 1.48 , 1.52 , 1.53 , 1.48 , 1.50 
Spain,ESP,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS, 25.83 , 26.09 , 25.82 , 25.72 , 25.98 , 25.77 , 25.71 , 25.42 , 25.39 , 25.30 , 25.54 , 25.54 
Spain,ESP,Expenditure on primary as % of total government expenditure (%),UIS.XGOVEXP.IMF.1, 2.76 , 2.79 , 2.76 , 2.80 , 2.79 , 2.78 , 2.80 , 2.76 , 2.78 , 2.69 , 2.70 , 2.72 
Spain,ESP,Expenditure on secondary as % of government expenditure on education (%),SE.XPD.SECO.ZS, 43.74 , 41.82 , 41.39 , 40.25 , 39.74 , 39.45 , 39.20 , 38.13 , 37.66 , 37.50 , 36.97 , 36.97 
Spain,ESP,Expenditure on secondary as % of total government expenditure (%),UIS.XGOVEXP.IMF.23, 4.67 , 4.48 , 4.43 , 4.38 , 4.26 , 4.25 , 4.27 , 4.15 , 4.12 , 3.99 , 3.91 , 3.94 
Spain,ESP,Expenditure on tertiary as % of government expenditure on education (%),SE.XPD.TERT.ZS, 21.79 , 22.80 , 22.84 , 23.22 , 22.89 , 22.37 , 22.25 , 22.86 , 23.08 , 22.83 , 23.43 , 23.43 
Spain,ESP,Expenditure on tertiary as % of total government expenditure (%),UIS.XGOVEXP.IMF.56, 2.33 , 2.44 , 2.45 , 2.53 , 2.46 , 2.41 , 2.42 , 2.49 , 2.52 , 2.43 , 2.48 , 2.50 
Spain,ESP,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD," 1,149,490,000,000.00 "," 1,195,480,000,000.00 "," 1,229,910,000,000.00 "," 1,269,120,000,000.00 "," 1,309,300,000,000.00 "," 1,358,050,000,000.00 "," 1,414,740,000,000.00 "," 1,468,060,000,000.00 "," 1,484,470,000,000.00 "," 1,431,420,000,000.00 "," 1,431,620,000,000.00 "," 1,417,320,000,000.00 "
Spain,ESP,GDP at market prices (current US$),NY.GDP.MKTP.CD," 595,403,000,000.00 "," 625,976,000,000.00 "," 705,146,000,000.00 "," 906,853,000,000.00 "," 1,069,560,000,000.00 "," 1,157,280,000,000.00 "," 1,264,550,000,000.00 "," 1,479,340,000,000.00 "," 1,635,020,000,000.00 "," 1,499,100,000,000.00 "," 1,431,620,000,000.00 "," 1,488,070,000,000.00 "
Spain,ESP,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD," 28,335.00 "," 29,264.88 "," 29,685.36 "," 30,082.63 "," 30,504.36 "," 31,110.01 "," 31,865.37 "," 32,459.92 "," 32,303.24 "," 30,874.13 "," 30,736.63 "," 30,321.70 "
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD," 14,676.71 "," 15,323.61 "," 17,019.54 "," 21,495.71 "," 24,918.65 "," 26,510.72 "," 28,482.61 "," 32,709.40 "," 35,579.31 "," 32,334.01 "," 30,736.63 "," 31,835.29 "
Spain,ESP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD," 29,967.13 "," 30,950.57 "," 31,395.28 "," 31,815.42 "," 32,261.44 "," 32,901.99 "," 33,700.85 "," 34,329.65 "," 34,163.95 "," 32,652.51 "," 32,507.09 "," 32,068.27 "
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD," 21,517.33 "," 22,963.38 "," 24,363.01 "," 25,054.49 "," 26,198.58 "," 27,702.46 "," 30,832.97 "," 32,584.26 "," 33,463.65 "," 32,424.14 "," 31,984.81 "," 32,068.27 "
Spain,ESP,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD," 1,215,700,000,000.00 "," 1,264,340,000,000.00 "," 1,300,760,000,000.00 "," 1,342,220,000,000.00 "," 1,384,720,000,000.00 "," 1,436,280,000,000.00 "," 1,496,230,000,000.00 "," 1,552,620,000,000.00 "," 1,569,970,000,000.00 "," 1,513,870,000,000.00 "," 1,514,080,000,000.00 "," 1,498,960,000,000.00 "
Spain,ESP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD," 872,912,000,000.00 "," 938,063,000,000.00 "," 1,009,400,000,000.00 "," 1,056,990,000,000.00 "," 1,124,490,000,000.00 "," 1,209,300,000,000.00 "," 1,368,900,000,000.00 "," 1,473,680,000,000.00 "," 1,537,790,000,000.00 "," 1,503,280,000,000.00 "," 1,489,750,000,000.00 "," 1,498,960,000,000.00 "
Spain,ESP,GNI (current US$),NY.GNP.MKTP.CD," 593,191,000,000.00 "," 619,353,000,000.00 "," 697,316,000,000.00 "," 899,524,000,000.00 "," 1,059,730,000,000.00 "," 1,140,540,000,000.00 "," 1,242,530,000,000.00 "," 1,443,570,000,000.00 "," 1,591,140,000,000.00 "," 1,471,600,000,000.00 "," 1,411,550,000,000.00 "," 1,462,270,000,000.00 "
Spain,ESP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD," 15,790.00 "," 15,540.00 "," 15,580.00 "," 18,060.00 "," 22,120.00 "," 25,930.00 "," 27,970.00 "," 29,920.00 "," 32,450.00 "," 32,770.00 "," 32,130.00 "," 31,150.00 "
Spain,ESP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD," 21,440.00 "," 22,720.00 "," 24,090.00 "," 24,850.00 "," 25,960.00 "," 27,300.00 "," 30,300.00 "," 31,800.00 "," 32,570.00 "," 31,830.00 "," 31,540.00 "," 31,510.00 "
Spain,ESP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD," 869,669,000,000.00 "," 928,139,000,000.00 "," 998,189,000,000.00 "," 1,048,450,000,000.00 "," 1,114,160,000,000.00 "," 1,191,810,000,000.00 "," 1,345,070,000,000.00 "," 1,438,050,000,000.00 "," 1,496,520,000,000.00 "," 1,475,700,000,000.00 "," 1,468,870,000,000.00 "," 1,472,970,000,000.00 "
Spain,ESP,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD, 4.07 , 4.01 , 4.03 , 4.05 , 4.03 , 4.01 , 4.04 , 4.10 , 4.34 , 4.70 , 4.63 , 4.68 
Spain,ESP,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,,,,,,,,,,,,
Spain,ESP,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD, 0.36 , 0.38 , 0.41 , 0.45 , 0.47 , 0.51 , 0.53 , 0.57 , 0.62 , 0.69 , 0.67 , 0.67 
Spain,ESP,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD, 1.07 , 1.06 , 1.06 , 1.06 , 1.06 , 1.05 , 1.05 , 1.06 , 1.12 , 1.21 , 1.21 , 1.22 
Spain,ESP,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD, 1.81 , 1.70 , 1.69 , 1.65 , 1.62 , 1.60 , 1.60 , 1.59 , 1.66 , 1.79 , 1.74 , 1.75 
Spain,ESP,Government expenditure in tertiary institutions as % of GDP (%),XGDP.56.FSGOV.FDINSTADM.FFD, 0.83 , 0.86 , 0.87 , 0.89 , 0.88 , 0.85 , 0.85 , 0.88 , 0.94 , 1.01 , 1.02 , 1.03 
Spain,ESP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS, 4.18 , 4.12 , 4.14 , 4.17 , 4.15 , 4.13 , 4.16 , 4.24 , 4.49 , 4.86 , 4.82 , 4.87 
Spain,ESP,Government expenditure on pre-primary education as % of GDP (%),UIS.XGDP.0.FSGOV, 0.36 , 0.38 , 0.41 , 0.45 , 0.47 , 0.51 , 0.53 , 0.58 , 0.62 , 0.70 , 0.68 , 0.68 
Spain,ESP,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV, 1.08 , 1.07 , 1.07 , 1.07 , 1.08 , 1.06 , 1.07 , 1.08 , 1.14 , 1.23 , 1.23 , 1.24 
Spain,ESP,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV, 1.83 , 1.72 , 1.71 , 1.68 , 1.65 , 1.63 , 1.63 , 1.61 , 1.70 , 1.83 , 1.78 , 1.80 
Spain,ESP,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV, 0.91 , 0.94 , 0.94 , 0.97 , 0.95 , 0.92 , 0.93 , 0.97 , 1.04 , 1.11 , 1.13 , 1.14 
Spain,ESP,Government expenditure per primary student (constant PPP$),UIS.XUNIT.PPPCONST.1.FSGOV," 5,454.51 "," 5,731.60 "," 5,892.23 "," 6,107.73 "," 6,314.10 "," 6,500.88 "," 6,771.57 "," 6,906.39 "," 7,219.84 "," 7,340.20 "," 7,237.58 "," 7,100.01 "
Spain,ESP,Government expenditure per primary student (constant US$),UIS.XUNIT.USCONST.1.FSGOV," 4,925.14 "," 5,175.34 "," 5,320.38 "," 5,514.97 "," 5,701.30 "," 5,869.96 "," 6,114.38 "," 6,236.11 "," 6,519.15 "," 6,627.82 "," 6,535.16 "," 6,410.95 "
Spain,ESP,Government expenditure per primary student (PPP$),UIS.XUNIT.PPP.1.FSGOV," 3,740.16 "," 4,059.17 "," 4,380.16 "," 4,603.13 "," 4,898.56 "," 5,211.56 "," 5,872.48 "," 6,246.57 "," 6,746.45 "," 6,980.16 "," 6,817.14 "," 6,816.79 "
Spain,ESP,Government expenditure per primary student (US$),UIS.XUNIT.US.1.FSGOV," 2,528.35 "," 2,685.76 "," 3,023.16 "," 3,905.63 "," 4,615.83 "," 4,957.57 "," 5,416.59 "," 6,228.04 "," 7,116.32 "," 6,879.36 "," 6,477.30 "," 6,670.55 "
Spain,ESP,Government expenditure per primary student as % of GDP per capita (%),SE.XPD.PRIM.PC.ZS, 17.10 , 17.49 , 17.76 , 18.17 , 18.52 , 18.70 , 19.02 , 19.04 , 20.00 , 21.28 , 21.07 , 20.96 
Spain,ESP,Government expenditure per secondary student (constant PPP$),UIS.XUNIT.PPPCONST.23.FSGOV," 7,229.54 "," 7,229.60 "," 7,573.20 "," 7,793.06 "," 7,912.56 "," 7,956.00 "," 8,356.22 "," 8,596.56 "," 9,160.60 "," 9,526.26 "," 8,948.90 "," 8,772.77 "
Spain,ESP,Government expenditure per secondary student (constant US$),UIS.XUNIT.USCONST.23.FSGOV," 6,527.90 "," 6,527.96 "," 6,838.21 "," 7,036.73 "," 7,144.64 "," 7,183.86 "," 7,545.24 "," 7,762.25 "," 8,271.55 "," 8,601.72 "," 8,080.40 "," 7,921.36 "
Spain,ESP,Government expenditure per secondary student (PPP$),UIS.XUNIT.PPP.23.FSGOV," 4,957.30 "," 5,120.07 "," 5,629.76 "," 5,873.29 "," 6,138.67 "," 6,378.09 "," 7,246.72 "," 7,775.26 "," 8,559.95 "," 9,058.99 "," 8,429.05 "," 8,422.82 "
Spain,ESP,Government expenditure per secondary student (US$),UIS.XUNIT.US.23.FSGOV," 3,351.13 "," 3,387.70 "," 3,885.62 "," 4,983.32 "," 5,784.37 "," 6,067.24 "," 6,684.15 "," 7,752.20 "," 9,029.25 "," 8,928.17 "," 8,008.86 "," 8,242.13 "
Spain,ESP,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS, 22.66 , 22.06 , 22.83 , 23.18 , 23.21 , 22.89 , 23.47 , 23.70 , 25.38 , 27.61 , 26.06 , 25.89 
Spain,ESP,Government expenditure per tertiary student (constant PPP$),UIS.XUNIT.PPPCONST.56.FSGOV," 6,390.91 "," 6,845.27 "," 7,084.57 "," 7,454.92 "," 7,552.04 "," 7,747.26 "," 8,194.11 "," 8,932.96 "," 9,675.28 "," 9,870.37 "," 9,614.62 "," 9,259.46 "
Spain,ESP,Government expenditure per tertiary student (constant US$),UIS.XUNIT.USCONST.56.FSGOV," 5,770.66 "," 6,180.93 "," 6,397.00 "," 6,731.41 "," 6,819.11 "," 6,995.38 "," 7,398.86 "," 8,066.01 "," 8,736.28 "," 8,912.43 "," 8,681.51 "," 8,360.81 "
Spain,ESP,Government expenditure per tertiary student (PPP$),UIS.XUNIT.PPP.56.FSGOV," 4,382.25 "," 4,847.88 "," 5,266.53 "," 5,618.45 "," 5,858.97 "," 6,210.75 "," 7,106.14 "," 8,079.53 "," 9,040.89 "," 9,386.22 "," 9,056.09 "," 8,890.09 "
Spain,ESP,Government expenditure per tertiary student (US$),UIS.XUNIT.US.56.FSGOV," 2,962.40 "," 3,207.61 "," 3,634.92 "," 4,767.10 "," 5,520.81 "," 5,908.06 "," 6,554.48 "," 8,055.56 "," 9,536.55 "," 9,250.68 "," 8,604.64 "," 8,699.38 "
Spain,ESP,Government expenditure per tertiary student as % of GDP per capita (%),SE.XPD.TERT.PC.ZS, 20.03 , 20.88 , 21.36 , 22.18 , 22.16 , 22.29 , 23.01 , 24.63 , 26.80 , 28.61 , 27.99 , 27.33 
Spain,ESP,"Graduates from ISCED 5 programmes in tertiary education, both sexes (number)",UIS.G.5.B.T," 46,640.00 "," 60,051.00 "," 72,541.00 "," 82,549.00 "," 87,845.00 "," 85,310.00 "," 83,315.00 "," 79,645.00 "," 80,459.00 "," 85,532.00 "," 89,710.00 "," 97,465.00 "
Spain,ESP,"Graduates from ISCED 5 programmes in tertiary education, female (number)",UIS.G.5.B.F," 24,308.00 "," 31,601.00 "," 37,743.00 "," 44,019.00 "," 46,918.00 "," 45,635.00 "," 44,965.00 "," 42,526.00 "," 43,466.00 "," 46,122.00 "," 48,006.00 "," 51,626.00 "
Spain,ESP,"Graduates from ISCED 8 programmes in tertiary education, both sexes (number)",UIS.G.8.T," 6,007.00 "," 6,453.00 "," 6,905.00 "," 7,479.00 "," 8,168.00 "," 6,902.00 "," 7,159.00 "," 7,150.00 "," 7,302.00 "," 7,915.00 "," 8,696.00 "," 8,747.00 "
Spain,ESP,"Graduates from ISCED 8 programmes in tertiary education, female (number)",UIS.G.8.F," 2,643.00 "," 2,767.00 "," 3,136.00 "," 3,384.00 "," 3,878.00 "," 3,221.00 "," 3,347.00 "," 3,405.00 "," 3,553.00 "," 3,862.00 "," 4,088.00 "," 4,149.00 "
Spain,ESP,"Graduates from tertiary education, both sexes (number)",SE.TER.GRAD," 260,225.00 "," 277,853.00 "," 291,425.00 "," 299,401.00 "," 298,448.00 "," 288,158.00 "," 285,957.00 "," 279,412.00 "," 291,036.00 "," 310,452.00 "," 336,810.00 "," 381,926.00 "
Spain,ESP,"Graduates from tertiary education, female (number)",SE.TER.GRAD.FE," 149,182.00 "," 158,994.00 "," 166,552.00 "," 171,390.00 "," 172,251.00 "," 167,149.00 "," 166,822.00 "," 163,158.00 "," 169,842.00 "," 180,804.00 "," 194,767.00 "," 219,221.00 "
Spain,ESP,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO, 109.13 , 109.42 , 110.23 , 112.89 , 114.34 , 115.13 , 114.66 , 114.20 , 114.58 , 115.73 , 120.13 , 122.14 
Spain,ESP,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE, 109.08 , 109.49 , 110.41 , 113.46 , 115.27 , 115.48 , 114.90 , 114.35 , 114.92 , 115.99 , 119.42 , 121.40 
Spain,ESP,"Gross enrolment ratio, lower secondary, gender parity index (GPI)",UIS.GER.2.GPI, 1.00 , 1.00 , 1.00 , 1.01 , 1.02 , 1.01 , 1.00 , 1.00 , 1.01 , 1.00 , 0.99 , 0.99 
Spain,ESP,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA, 109.17 , 109.35 , 110.05 , 112.36 , 113.47 , 114.79 , 114.44 , 114.06 , 114.26 , 115.48 , 120.79 , 122.85 
Spain,ESP,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4, 9.34 , 4.78 , 2.02 ,,,,,,,,,
Spain,ESP,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F, 9.44 , 4.90 , 2.09 ,,,,,,,,,
Spain,ESP,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",UIS.GER.4.GPI, 1.02 , 1.05 , 1.07 ,,,,,,,,,
Spain,ESP,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M, 9.25 , 4.66 , 1.96 ,,,,,,,,,
Spain,ESP,"Gross enrolment ratio, primary and lower secondary, both sexes (%)",UIS.GER.12, 106.51 , 106.35 , 106.43 , 107.44 , 108.17 , 108.15 , 108.34 , 109.17 , 110.14 , 110.62 , 111.44 , 111.44 
Spain,ESP,"Gross enrolment ratio, primary and lower secondary, female (%)",UIS.GER.12.F, 106.27 , 106.14 , 106.23 , 107.34 , 108.23 , 107.87 , 108.00 , 108.88 , 110.02 , 110.53 , 111.01 , 110.98 
Spain,ESP,"Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)",UIS.GER.12.GPI, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 0.99 , 0.99 , 1.00 , 1.00 , 0.99 , 0.99 
Spain,ESP,"Gross enrolment ratio, primary and lower secondary, male (%)",UIS.GER.12.M, 106.73 , 106.54 , 106.62 , 107.53 , 108.10 , 108.40 , 108.67 , 109.44 , 110.25 , 110.71 , 111.84 , 111.88 
Spain,ESP,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123, 107.65 , 108.24 , 108.06 , 108.12 , 109.11 , 110.67 , 110.98 , 111.78 , 112.51 , 112.87 , 115.06 , 116.40 
Spain,ESP,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F, 109.50 , 109.96 , 109.93 , 109.67 , 110.86 , 112.32 , 112.55 , 113.49 , 114.11 , 114.10 , 115.65 , 116.59 
Spain,ESP,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS, 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , 1.03 , 1.02 , 1.01 , 1.00 
Spain,ESP,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M, 105.91 , 106.62 , 106.29 , 106.66 , 107.46 , 109.11 , 109.49 , 110.17 , 111.01 , 111.72 , 114.51 , 116.21 
Spain,ESP,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR, 90.98 , 91.34 , 91.53 , 92.31 , 93.96 , 95.61 , 96.57 , 97.65 , 98.91 , 100.19 , 103.51 , 106.13 
Spain,ESP,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F, 93.99 , 94.15 , 94.81 , 95.43 , 97.59 , 99.14 , 100.14 , 101.42 , 102.64 , 103.75 , 106.66 , 109.08 
Spain,ESP,"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)",UIS.GER.1T6.GPI, 1.07 , 1.06 , 1.07 , 1.07 , 1.08 , 1.07 , 1.07 , 1.08 , 1.08 , 1.07 , 1.06 , 1.06 
Spain,ESP,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M, 88.14 , 88.68 , 88.44 , 89.35 , 90.52 , 92.27 , 93.19 , 94.09 , 95.39 , 96.82 , 100.53 , 103.35 
Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR, 104.48 , 104.03 , 103.62 , 103.48 , 103.73 , 103.16 , 103.82 , 105.59 , 107.03 , 107.17 , 105.78 , 104.76 
