Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0," 25,028.73 "," 26,875.27 "," 28,160.70 "," 29,972.77 "," 31,380.77 "," 31,847.49 "," 33,023.78 "," 34,250.24 "," 37,171.92 "," 40,896.00 "," 37,137.30 "," 35,880.54 "," 36,267.99 "," 36,422.47 "," 36,405.36 "," 37,609.35 ",
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP," 37,238.01 "," 39,123.02 "," 41,860.11 "," 43,816.00 "," 45,333.83 "," 46,622.87 "," 47,694.60 "," 49,465.92 "," 52,390.58 "," 57,067.37 "," 51,822.05 "," 50,769.83 "," 51,341.32 "," 51,265.33 "," 51,303.65 "," 53,043.17 ",
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,,,,,,,,,," 50,823.32 "," 46,151.70 "," 43,945.17 "," 44,334.44 "," 44,124.06 "," 44,106.68 "," 45,416.40 ",
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15," 33,984.99 "," 36,500.48 "," 38,066.70 "," 40,230.92 "," 41,552.32 "," 42,552.49 "," 44,146.23 "," 45,785.76 "," 48,944.84 "," 53,758.74 "," 48,818.09 "," 46,479.09 "," 47,025.67 "," 46,906.75 "," 46,865.47 "," 48,336.48 ",
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0," 29,080.97 "," 31,345.23 "," 32,678.52 "," 34,613.99 "," 35,792.32 "," 36,610.98 "," 37,956.89 "," 39,366.56 "," 42,440.22 "," 46,608.89 "," 42,324.69 "," 40,308.29 "," 40,766.64 "," 40,751.72 "," 40,762.32 "," 42,001.64 ",
Spain,ESP,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP," 42,520.66 "," 45,345.08 "," 47,323.27 "," 49,712.45 "," 51,225.36 "," 53,120.45 "," 53,781.66 "," 55,779.04 "," 59,234.19 "," 65,266.98 "," 59,268.72 "," 56,536.41 "," 57,580.29 "," 57,397.87 "," 57,278.42 "," 59,163.26 ",
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE, 4.96 ,,,,, 5.55 ,,,,, 5.50 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP, 5.04 ,,,,, 5.57 ,,,,, 5.52 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 15-19, female",BAR.PRM.SCHL.1519.FE, 4.71 ,,,,, 4.96 ,,,,, 5.97 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 15-19, total",BAR.PRM.SCHL.1519, 4.67 ,,,,, 4.96 ,,,,, 5.96 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE, 4.85 ,,,,, 4.94 ,,,,, 4.95 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024, 4.82 ,,,,, 4.94 ,,,,, 4.95 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE, 4.98 ,,,,, 5.64 ,,,,, 5.51 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP, 5.09 ,,,,, 5.66 ,,,,, 5.53 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE, 4.84 ,,,,, 4.93 ,,,,, 4.94 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529, 4.80 ,,,,, 4.92 ,,,,, 4.94 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE, 4.78 ,,,,, 4.94 ,,,,, 4.93 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034, 4.76 ,,,,, 4.92 ,,,,, 4.92 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE, 5.64 ,,,,, 4.91 ,,,,, 4.91 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539, 5.63 ,,,,, 4.90 ,,,,, 4.91 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE, 5.50 ,,,,, 5.89 ,,,,, 4.91 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044, 5.52 ,,,,, 5.88 ,,,,, 4.91 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE, 5.26 ,,,,, 5.77 ,,,,, 5.83 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549, 5.31 ,,,,, 5.80 ,,,,, 5.83 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE, 3.99 ,,,,, 5.77 ,,,,, 5.83 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054, 4.11 ,,,,, 5.80 ,,,,, 5.83 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE, 5.76 ,,,,, 4.46 ,,,,, 5.51 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559, 6.01 ,,,,, 4.55 ,,,,, 5.59 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE, 4.77 ,,,,, 7.14 ,,,,, 4.59 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064, 5.06 ,,,,, 7.28 ,,,,, 4.66 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 65-69, female",BAR.PRM.SCHL.6569.FE, 4.15 ,,,,, 6.13 ,,,,, 6.44 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 65-69, total",BAR.PRM.SCHL.6569, 4.42 ,,,,, 6.37 ,,,,, 6.67 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 70-74, female",BAR.PRM.SCHL.7074.FE, 3.74 ,,,,, 6.13 ,,,,, 6.44 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 70-74, total",BAR.PRM.SCHL.7074, 3.99 ,,,,, 6.37 ,,,,, 6.67 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 75+, female",BAR.PRM.SCHL.75UP.FE, 3.27 ,,,,, 7.02 ,,,,, 5.62 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of primary schooling, age 75+, total",BAR.PRM.SCHL.75UP, 3.53 ,,,,, 7.19 ,,,,, 5.87 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 15+, female",BAR.SEC.SCHL.15UP.FE, 3.19 ,,,,, 3.71 ,,,,, 3.86 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP, 3.31 ,,,,, 3.84 ,,,,, 3.97 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 15-19, female",BAR.SEC.SCHL.1519.FE, 3.08 ,,,,, 3.69 ,,,,, 3.82 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 15-19, total",BAR.SEC.SCHL.1519, 2.85 ,,,,, 3.45 ,,,,, 3.63 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 20-24, female",BAR.SEC.SCHL.2024.FE, 5.31 ,,,,, 5.60 ,,,,, 5.47 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 20-24, total",BAR.SEC.SCHL.2024, 4.97 ,,,,, 5.28 ,,,,, 5.14 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 25+, female",BAR.SEC.SCHL.25UP.FE, 2.99 ,,,,, 3.54 ,,,,, 3.77 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 25+, total",BAR.SEC.SCHL.25UP, 3.17 ,,,,, 3.72 ,,,,, 3.92 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 25-29, female",BAR.SEC.SCHL.2529.FE, 5.26 ,,,,, 5.70 ,,,,, 5.55 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 25-29, total",BAR.SEC.SCHL.2529, 4.97 ,,,,, 5.43 ,,,,, 5.27 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 30-34, female",BAR.SEC.SCHL.3034.FE, 4.80 ,,,,, 5.49 ,,,,, 5.61 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 30-34, total",BAR.SEC.SCHL.3034, 4.62 ,,,,, 5.23 ,,,,, 5.36 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 35-39, female",BAR.SEC.SCHL.3539.FE, 4.69 ,,,,, 4.94 ,,,,, 5.22 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 35-39, total",BAR.SEC.SCHL.3539, 4.60 ,,,,, 4.84 ,,,,, 5.07 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 40-44, female",BAR.SEC.SCHL.4044.FE, 4.10 ,,,,, 5.26 ,,,,, 5.22 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 40-44, total",BAR.SEC.SCHL.4044, 4.16 ,,,,, 5.17 ,,,,, 5.07 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 45-49, female",BAR.SEC.SCHL.4549.FE, 3.43 ,,,,, 3.94 ,,,,, 4.50 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 45-49, total",BAR.SEC.SCHL.4549, 3.61 ,,,,, 4.09 ,,,,, 4.57 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 50-54, female",BAR.SEC.SCHL.5054.FE, 2.68 ,,,,, 3.94 ,,,,, 4.50 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 50-54, total",BAR.SEC.SCHL.5054, 2.98 ,,,,, 4.09 ,,,,, 4.57 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 55-59, female",BAR.SEC.SCHL.5559.FE, 2.06 ,,,,, 2.22 ,,,,, 2.84 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 55-59, total",BAR.SEC.SCHL.5559, 2.41 ,,,,, 2.58 ,,,,, 3.11 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 60-64, female",BAR.SEC.SCHL.6064.FE, 1.47 ,,,,, 2.22 ,,,,, 2.84 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 60-64, total",BAR.SEC.SCHL.6064, 1.78 ,,,,, 2.58 ,,,,, 3.11 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 65-69, female",BAR.SEC.SCHL.6569.FE, 1.06 ,,,,, 1.03 ,,,,, 1.39 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 65-69, total",BAR.SEC.SCHL.6569, 1.32 ,,,,, 1.34 ,,,,, 1.75 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 70-74, female",BAR.SEC.SCHL.7074.FE, 0.87 ,,,,, 1.03 ,,,,, 1.39 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 70-74, total",BAR.SEC.SCHL.7074, 1.07 ,,,,, 1.34 ,,,,, 1.75 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 75+, female",BAR.SEC.SCHL.75UP.FE, 0.55 ,,,,, 3.39 ,,,,, 0.62 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of secondary schooling, age 75+, total",BAR.SEC.SCHL.75UP, 0.70 ,,,,, 3.52 ,,,,, 0.90 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 15+, female",BAR.TER.SCHL.15UP.FE, 0.56 ,,,,, 0.69 ,,,,, 0.77 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 15+, total",BAR.TER.SCHL.15UP, 0.58 ,,,,, 0.72 ,,,,, 0.78 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 15-19, female",BAR.TER.SCHL.1519.FE, 0.05 ,,,,, 0.01 ,,,,, 0.01 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 15-19, total",BAR.TER.SCHL.1519, 0.04 ,,,,, 0.01 ,,,,, 0.01 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 20-24, female",BAR.TER.SCHL.2024.FE, 0.82 ,,,,, 0.74 ,,,,, 0.74 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 20-24, total",BAR.TER.SCHL.2024, 0.68 ,,,,, 0.60 ,,,,, 0.58 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 25+, female",BAR.TER.SCHL.25UP.FE, 0.58 ,,,,, 0.73 ,,,,, 0.82 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 25+, total",BAR.TER.SCHL.25UP, 0.63 ,,,,, 0.78 ,,,,, 0.85 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE, 1.40 ,,,,, 1.51 ,,,,, 1.45 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529, 1.21 ,,,,, 1.32 ,,,,, 1.22 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE, 1.15 ,,,,, 1.43 ,,,,, 1.54 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034, 1.05 ,,,,, 1.26 ,,,,, 1.35 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE, 0.92 ,,,,, 1.08 ,,,,, 1.28 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539, 0.89 ,,,,, 1.03 ,,,,, 1.18 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE, 0.72 ,,,,, 1.08 ,,,,, 1.28 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044, 0.75 ,,,,, 1.04 ,,,,, 1.19 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE, 0.52 ,,,,, 0.64 ,,,,, 0.77 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549, 0.61 ,,,,, 0.74 ,,,,, 0.84 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE, 0.36 ,,,,, 0.64 ,,,,, 0.77 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054, 0.48 ,,,,, 0.74 ,,,,, 0.84 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE, 0.25 ,,,,, 0.35 ,,,,, 0.47 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559, 0.37 ,,,,, 0.51 ,,,,, 0.59 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE, 0.17 ,,,,, 0.35 ,,,,, 0.48 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064, 0.27 ,,,,, 0.51 ,,,,, 0.60 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 65-69, female",BAR.TER.SCHL.6569.FE, 0.11 ,,,,, 0.15 ,,,,, 0.23 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 65-69, total",BAR.TER.SCHL.6569, 0.19 ,,,,, 0.27 ,,,,, 0.37 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 70-74, female",BAR.TER.SCHL.7074.FE, 0.09 ,,,,, 0.15 ,,,,, 0.23 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 70-74, total",BAR.TER.SCHL.7074, 0.16 ,,,,, 0.27 ,,,,, 0.37 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 75+, female",BAR.TER.SCHL.75UP.FE, 0.07 ,,,,, 0.34 ,,,,, 0.11 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of tertiary schooling, age 75+, total",BAR.TER.SCHL.75UP, 0.12 ,,,,, 0.35 ,,,,, 0.21 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE, 8.70 ,,,,, 9.95 ,,,,, 10.14 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 15+, total",BAR.SCHL.15UP, 8.93 ,,,,, 10.12 ,,,,, 10.27 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 15-19, female",BAR.SCHL.1519.FE, 7.84 ,,,,, 8.66 ,,,,, 9.79 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 15-19, total",BAR.SCHL.1519, 7.57 ,,,,, 8.42 ,,,,, 9.60 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE, 10.98 ,,,,, 11.28 ,,,,, 11.16 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024, 10.47 ,,,,, 10.82 ,,,,, 10.68 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE, 8.55 ,,,,, 9.91 ,,,,, 10.10 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP, 8.89 ,,,,, 10.16 ,,,,, 10.30 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE, 11.50 ,,,,, 12.14 ,,,,, 11.94 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529, 10.98 ,,,,, 11.67 ,,,,, 11.43 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE, 10.73 ,,,,, 11.87 ,,,,, 12.07 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034, 10.44 ,,,,, 11.41 ,,,,, 11.63 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE, 11.26 ,,,,, 10.93 ,,,,, 11.41 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539, 11.12 ,,,,, 10.77 ,,,,, 11.16 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE, 10.32 ,,,,, 12.23 ,,,,, 11.41 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044, 10.43 ,,,,, 12.08 ,,,,, 11.17 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE, 9.22 ,,,,, 10.35 ,,,,, 11.10 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549, 9.53 ,,,,, 10.63 ,,,,, 11.24 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE, 7.03 ,,,,, 10.35 ,,,,, 11.09 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054, 7.57 ,,,,, 10.63 ,,,,, 11.24 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE, 8.07 ,,,,, 7.03 ,,,,, 8.83 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559, 8.79 ,,,,, 7.64 ,,,,, 9.29 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE, 6.41 ,,,,, 9.71 ,,,,, 7.91 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064, 7.12 ,,,,, 10.37 ,,,,, 8.36 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 65-69, female",BAR.SCHL.6569.FE, 5.32 ,,,,, 7.31 ,,,,, 8.06 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 65-69, total",BAR.SCHL.6569, 5.93 ,,,,, 7.97 ,,,,, 8.79 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 70-74, female",BAR.SCHL.7074.FE, 4.70 ,,,,, 7.31 ,,,,, 8.06 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 70-74, total",BAR.SCHL.7074, 5.21 ,,,,, 7.97 ,,,,, 8.79 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 75+, female",BAR.SCHL.75UP.FE, 3.89 ,,,,, 10.75 ,,,,, 6.35 ,,,,,,
Spain,ESP,"Barro-Lee: Average years of total schooling, age 75+, total",BAR.SCHL.75UP, 4.36 ,,,,, 11.06 ,,,,, 6.98 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS, 17.28 ,,,,, 3.03 ,,,,, 3.00 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS, 17.54 ,,,,, 21.93 ,,,,, 20.73 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.15UP.FE.ZS, 24.23 ,,,,, 32.87 ,,,,, 30.28 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with secondary schooling. Completed Secondary,BAR.SEC.CMPT.15UP.FE.ZS, 15.31 ,,,,, 19.49 ,,,,, 19.72 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.15UP.FE.ZS, 40.67 ,,,,, 42.23 ,,,,, 42.58 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.15UP.FE.ZS, 9.95 ,,,,, 12.66 ,,,,, 14.31 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15+ with tertiary schooling. Total (Incomplete and Completed Tertiary),BAR.TER.ICMP.15UP.FE.ZS, 17.81 ,,,,, 21.87 ,,,,, 24.14 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with no education,BAR.NOED.1519.FE.ZS, 2.97 ,,,,, 0.44 ,,,,, 0.22 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS, 24.48 ,,,,, 12.68 ,,,,, 17.40 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.1519.FE.ZS, 30.19 ,,,,, 13.35 ,,,,, 18.06 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS, 24.65 ,,,,, 26.92 ,,,,, 27.11 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.FE.ZS, 64.62 ,,,,, 85.65 ,,,,, 81.34 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with tertiary schooling. Completed Tertiary,BAR.TER.CMPT.1519.FE.ZS, 0.37 ,,,,, 0.09 ,,,,, 0.06 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 15-19 with tertiary schooling. Total (Incomplete and Completed Tertiary),BAR.TER.ICMP.1519.FE.ZS, 2.23 ,,,,, 0.56 ,,,,, 0.38 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS, 1.97 ,,,,, 0.58 ,,,,, 0.38 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Completed Primary,BAR.PRM.CMPT.2024.FE.ZS, 5.46 ,,,,, 3.95 ,,,,, 7.37 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary),BAR.PRM.ICMP.2024.FE.ZS, 7.46 ,,,,, 5.32 ,,,,, 8.49 ,,,,,,
Spain,ESP,Barro-Lee: Percentage of female population age 20-24 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2024.FE.ZS, 35.46 ,,,,, 43.06 ,,,,, 42.06 ,,,,,,
